index,source,target
1160,ミナ・オクト,Mina Octo
1161,ミナ・マイオス,Mina Maios
1162,ラブリーガン,Lovely Gun
1163,ラブリーアサルト,Lovely Assault
1164,ラブリースプラッシュ,Lovely Splash
1165,ベイビーガン,Baby Gun
1166,ベイビーアサルト,Baby Assault
1167,ベイビーブラスター,Baby Blaster
1168,アメシスキリー貤,Amethyst Killi Ⅰ
1169,アメシスキリー賖,Amethyst Killi Ⅱ
1170,アメシスキリー賕,Amethyst Killi Ⅲ
1171,アメシスキリー賙,Amethyst Killi Ⅳ
1172,エクエスストリエ,Eques Story
1173,エクエススローク,Eques Law
1174,エクエスストラーダ,Eques Strada
1175,ヴァイスグランツ,Weissglanz
1176,ヴァイスシュテル,Weissstern
1177,ストレガストリエ,Strega's Story
1178,ストレガスローク,Strega's Law
1179,ストレガストラーダ,Strega Strada
1180,シュヴァルツグランツ,Schwarzglanz
1181,シュヴァルツシュテル,Schwarzstern
1182,閃影弓,Flash Shadow Bow
1183,閃影弓【速】,"Flash Shadow Bow ""Quick"""
1184,閃影弓【迅】,"Flash Shadow Bow ""Swift"""
1185,閃影弓【瞬】,"Flash Shadow Bow ""Blink"""
1186,藍色ノ弓,Indigo Bow
1187,藍色ノ弓【青】,"Indigo Bow ""Blue"""
1188,藍色ノ弓【紺】,"Indigo Bow ""Navy"""
1189,藍色ノ弓【静】,"Indigo Bow ""Quiet"""
1190,時雨ノ弓,Drizzle Bow
1191,時雨ノ弓【雫】,"Drizzle Bow ""Drop"""
1192,時雨ノ弓【霧】,"Drizzle Bow ""Mist"""
1193,時雨ノ弓【雲】,"Drizzle Bow ""Cloud"""
1194,緋色ノ弓,Scarlet Bow
1195,緋色ノ弓【赤】,"Scarlet Bow ""Crimson"""
1196,緋色ノ弓【朱】,"Scarlet Bow ""Vermillion"""
1197,緋色ノ弓【焔】,"Scarlet Bow ""Flame"""
1198,迅雷弓,Thunderclap Bow
1199,迅雷弓【稲妻】,"Thndrclap Bow""Lightning"""
1200,迅雷弓【稲光】,"Thunderclap Bow ""Bolt"""
1201,迅雷弓【閃光】,"Thunderclap Bow ""Glint"""
1202,黒弓,Black Bow
1203,黒弓【夜】,"Black Bow ""Evening"""
1204,黒弓【月夜】,"Black Bow ""Night"""
1205,黒弓【永夜】,"Black Bow ""Eternity"""
1206,射手翔弓・氷,Enki Frostbow
1207,射手翔弓・氷【燦然】,Enki Fierce Frostbow
1208,射手翔弓・氷【絢爛】,Enki Violent Frostbow
1209,試作型工房弓,Prototype Workshop Bow
1210,正式採用工房弓,Official Workshop Bow
1211,正式採用工房弓・改,Official Workshop Bow+
1212,工房長弓,Factory Chief Longbow
1213,試作型工房水弓,W.Prototype Workshop Bow
1214,正式採用工房水弓,W.Official Wokshop Bow
1215,正式採用工房水弓・改,W.Official Wokshop Bow+
1216,工房長弓【翠雨】,"FctoryChiefLongbow""Rain"""
1217,ヴァイスカピテル,Weiskapitel
1218,シュヴァルツカピテル,Schwarzkapitel
1219,アミクスアルクス𧶠,Amicus Arc Ⅴ
1220,相互ラグマ式放雷弓,C404・相互ラグマ式放雷弓
1221,アルゲンキャノン,Argen Cannon
1222,アルゲンランチャー,Argen Launcher
1223,ジルバヴィーゼ,Zilvawiese
1224,ジルバデューネ,Zilvadune
1225,アルゲンボウガン,Argen Bowgun
1226,アルゲンフェキア,CA04・アルゲンフェキア
1227,ジルバゲラーデ,Zilvagerade
1228,ジルバリーニエ,Zilvalinie
1229,アルゲンボウ,Argen Bow
1230,アルゲンルーク,Argen Rook
1231,ジルバミステル,Zilvamist
1232,ジルバカピテル,Zilvakapitel
1233,ベルヴァカノン,Power Stinger
1234,ベルヴァノヴァ,Wild Stinger
1235,ベルヴァスレイ,Fatal Stinker
1236,クックファイアバード,Kut-Ku Firebird
1237,クックヴァイパー,Kut-Ku Viper
1238,クックソルトティス,D604・クックソルトティス
1239,ハートレスサターン,Heartless Satan
1240,ハートレスブレイザー,Heartless Blaze
1241,ハートレスレクサス,Heartless Luxus
1242,飛炎弓リオヴェント,Queen Blaster
1243,飛炎弓リオトルネード,Queen's Melody
1244,飛炎弓リオフォラータ,Queen's Rhapsody
1245,飛炎弓リオブリッツ,Queen's Blitz
1246,水竜弓【静】,Quiet Plesioth Bow
1247,水竜弓【動】,Motion Plesioth Bow
1248,水竜弓【暴】,Violent Plesioth Bow
1249,水竜弓【猛】,Ferocious Plesioth Bow
1250,ルメン＝アーラ,Ruko's Lumen
1251,テネブラ＝アーラ,Ruko's Tenebra
1252,ニゲル＝テネブラ,Niger's Tebera
1253,グラヴィレイ,Graveley
1254,グラヴィリーニア,Gravilina
1255,グラヴィフレイ,Gravifrey
1256,クエルディアハウル,Nero's Howl
1257,クエルディアロワー,Nero's Roar
1258,クエルディアラスタ,Nero's Blaster
1259,天狼獄重砲【嵐雪】,"Alpha Canis ""Snowstorm"""
1260,ガウシカボンバー,Anteka Bomber
1261,ヴァイスデューネ,Weiss Dune
1262,シュヴァルツデューネ,Schwarz Dune
1263,侠砲ディアブロス,Diablos Firearm
1264,凶砲ディアブラック,Diablack Firearm
1265,老山龍砲・煉,Lao-Shan Dragon Cannon
1266,ヴォルカノーネ,Vor Kanone
1267,レアメタルフレーム,Rare Metal Frame
1268,ヴァイスグローネ,Weisskrone
1269,シュヴァルツグローネ,Schwarzkrone
1270,緋骨軽弩,Scarlet LBG
1271,緋骨軽弩【飛水】,"Scarlet LBG ""Ripple"""
1272,緋骨軽弩【飛鳥】,"Scarlet LBG ""Bird"""
1273,緋猛軽弩【雄飛】,"Scarlet LBG ""Heroic"""
1274,アルテミスハート,Artemis Heart
1275,アルテミスバレッタ,Artemis Baretta
1276,アルテミスヴェスパ,Artemis Wasp
1277,ユニアータ,Uniata
1278,ユニアッティ,Uniatti
1279,ユニカン・ガーノ,Uniatti Gano
1280,イクルータ,Ecruter
1281,イクルッティ,0105・イクルッティ
1282,イクロン・ガーノ,0205・イクロン・ガーノ
1283,エクエスシュナット,0305・エクエスシュナット
1284,エクエスリャトーナ,Eques Bayonet
1285,ヴァイスクノスペ,Weisse Knospe
1286,ヴァイスブルーメ,Weisse Blume
1287,ストレガシュナット,0705・ストレガシュナット
1288,ストレガリャトーナ,Strega Bayonet
1289,シュヴァルツクノスペ,Schwarze Knospe
1290,シュヴァルツブルーメ,Schwarze Blume
1291,ヴァイスリーニエ,Weisslinie
1292,シュヴァルツリーニエ,Schwarzlinie
1293,火竜弩・閃,Flash Fire Wrath
1294,ダーティバンデージ,Dirty Bandage
1295,スリーピングデモン,Sleeping Demon
1296,緋骨弓,Scarlet Bow
1297,緋骨弓【眼光】,"Scarlet Bow ""Glint"""
1298,緋骨弓【鵜目】,"Scarlet Bow ""Cormorant"""
1299,緋骨弓【開眼】,"Scarlet Bow ""Insight"""
1300,緋猛弓【鷲目】,"Scarlet Bow ""Eagle Eye"""
1301,緋猛弓【鷹目】,"Scarlet Bow ""Hawk Eye"""
1302,覇帝弓アイカムトルム,Akantor Bow
1303,覇帝弓カンカムトルム,Akantor Supremacy
1304,覇帝弓クンカムトルム,Akantor Commandment
1305,覇帝弓アシカムトルム,Akantor Tyranny
1306,ブレイブボウ貤,Brave Bow Ⅰ
1307,ブレイブボウ賖,Brave Bow Ⅱ
1308,ブレイブボウ賕,Brave Bow Ⅲ
1309,ブレイブシューター,Brave Shooter
1310,射手翔弓・雷,Enki Stormbow
1311,射手翔弓・雷【燦然】,Enki Fierce Stormbow
1312,射手翔弓・雷【絢爛】,Enki Violent Stormbow
1313,天蝎神弓・水,Scorpio Aquabow
1314,天蝎神弓・水【燦然】,Scorpio Fierce Aquabow
1315,天蝎神弓・水【絢爛】,Scorpio Violent Flamebow
1316,イエラブリーヤ,2405・イエラブリーヤ
1317,イエラディスパル,2505・イエラディスパル
1318,イエラタラルド,2605・イエラタラルド
1319,エル・グラシル,2705・エル・グラシル
1320,ドレックブリーヤ,2805・ドレックブリーヤ
1321,ドレックディスパル,2905・ドレックディスパル
1322,ドレックタラルド,2A05・ドレックタラルド
1323,エル・アサシネイタ,El Assassinator
1324,ヴァシムボウ,Vashimu Bow
1325,ヴァシムアロー,Vashimu Arrow
1326,ヴァシムシュート,Vashimu Shot
1327,ヴァシムブラスター,Vashimu Blaster
1328,黒弓【朧夜】,"Black Bow ""Mist"""
1329,深流弓【竜宮】,"Deep Sea Bow ""Ryugu"""
1330,ハートショットボウ賕,Heart Shot Bow III
1331,龍弓【城崩】,"Dragon Bow ""Ruins"""
1332,フォルテアフラタス,Fortea Flatus
1333,アートルマテリア,3505・アートルマテリア
1334,多殻重砲,Taikun Cannon
1335,多殻重砲【葉蘭】,"TaikunCannon""Aspidistra"""
1336,多殻重砲【鬼蕗】,"Taikun Cannon ""Gunnera"""
1337,多殻堅重砲【八角蓮】,"Taikannon ""Dysosma"""
1338,怒髪砲【紅桜】SP,"Fury Hbg ""Sakura"" SP"
1339,溶岩重砲ラヴァブレス,Lava Breath Heavy Bowgun
1340,溶岩重砲ラヴァボイス,Lava Voice Heavy Bowgun
1341,溶岩重砲ヴォルサイン,Lava Song Heavy Bowun
1342,覇導砲,Succession Gun
1343,覇導砲・世環弩,Era Succession Bowgun
1344,覇導砲・沙阿弩,Awa Succession Bowgun
1345,覇導砲・閻弩,Yama Succession Bowgun
1346,クシャレラ＝カムイ,Kushala's Divinity
1347,タンクメイジ賖,Tank Mage Ⅱ
1348,ラヴァヘレティック,Lava Heretic
1349,グラビモスヴォギト,Gravios Howl
1350,大蛇ノ軽弩,Ophion Launcher
1351,大蛇ノ軽弩【燦然】,"Ophion Launcher ""Flash"""
1352,大蛇ノ軽弩【絢爛】,"Ophion Launcher ""Shine"""
1353,大蛇ノ軽弩【煌然】,"Ophion Launcher ""Glory"""
1354,フエロローザ,Ferrum Rose
1355,ラーメローザ,Cooper Rose
1356,メタロローザ,Metal Rose
1357,テオ＝バラージ,Teo's Barrage
1358,舞撃迅銃・氷,Waltz Iceshot
1359,舞撃迅銃・氷【燦然】,Waltz Fierce Iceshot
1360,舞撃迅銃・氷【絢爛】,Waltz Savage Iceshot
1361,ＶＬＳ−９７０１,VLS-9701
1362,あかねこエターナル,Red Cat Eternal
1363,黄金魚砲,Goldfish Cannon
1364,きょうかんねこハウス,Today's Cat House
1365,ゲイルアンガー,Furious Gale
1366,ヘイルバレッツ・白,Hailbullet・White
1367,鉄火ガン改,Iron Fire Gun+
1368,オイレ・クリンゲ,Eulenklinge
1369,ファルケ・クリンゲ,Falkenklinge
1370,アドラー・クリンゲ,Adlerklinge
1371,ヒンメル・レベル,Himmel Level
1372,ブリッツ・レベル,Blitz Level
1373,氷雪弓,Frost Bow
1374,氷雪弓【寒波】,"Frost Bow ""Cold Wave"""
1375,氷雪弓【寒花】,"Frost Bow ""Ice Flower"""
1376,氷雪弓【寒風】,"Frost Bow ""Northwind"""
1377,デュローディア,Durodia
1378,コデュローディア,Cordurodia
1379,ポデュローディア,Podurodia
1380,クロークジュード,6405・クロークジュード
1381,タミルティア,Tamil Tier
1382,コタミルティア,6605・コタミルティア
1383,ポタミルティア,6705・ポタミルティア
1384,ビザーモルド,6805・ビザーモルド
1385,天蝎神弓・火,Scorpio Flamebow
1386,天蝎神弓・火【燦然】,Scorpio Fierce Flamebow
1387,天蝎神弓・火【絢爛】,Scorpio Violent Flamebow
1388,ルークスボウ,Lucky Bow
1389,ルークス・ソリス,Lucky Solis
1390,ルークス・ルナエ,Lucky Lunar
1391,トワイライト,Twilight
1392,カルドストリエ,Cardo Strier
1393,カルドスローク,Cardo Stark
1394,ロートグランツ,Rotglanz
1395,ロートシュテル,Rotstern
1396,オステオン・メリッタ,7405・オステオン・メリッタ
1397,オステオン・マリキタ,7505・オステオン・マリキタ
1398,オステオン・シガール,7605・オステオン・シガール
1399,オステオン・グリレ,7705・オステオン・グリレ
1400,ハートシューター,Heart Shooter
1401,スティアファーボウ,Frozen Leather Bow
1402,ディフズボウ,Diff Bow
1403,繁栄と無敗の神弓,Invincible Prosperity B.
1404,シュヴァルツニーゼン,Schwarzriesen
1405,キャラバン轟砲,Caravan Roar Gun
1406,シュヴァルツトラオム,Schwarzsturm
1407,ＶＬＳ−９７００α,VLS-9700α
1408,シュヴァルツトレーネ,Schwarztraene
1409,黒弓【常闇】,"Black Bow ""Darkness"""
1410,晶重弩,Crystal Heavy Bowgun
1411,晶重弩ルーチェ,Lucent Crystal Hbg
1412,閃晶重弩イルミラーレ,Flash Crystal Hbg
1413,ダミー,
1414,アウフ・クリンゲ,Auf Klinge
1415,バウエン・クリンゲ,Bogen Klinge
1416,ズィエレン・クリンゲ,Zielen Klinge
1417,アングリフ・レベル,Angry Rebel
1418,コクロウホウ【烏】,Raven Heirlooom
1419,コクロウホウ【狼】,Wolf Heirlooom
1420,コクロウホウ【豹】,Crow Heirloom
1421,大蛇ノ重弩,Ophion Cannon
1422,大蛇ノ重弩【燦然】,"Ophion Cannon ""Flash"""
1423,大蛇ノ重弩【絢爛】,"Ophion Cannon ""Shine"""
1424,大蛇ノ重弩【煌然】,"Ophion Cannon ""Glory"""
1425,オーロワキャノン,Aurora Cannon
1426,オーロワランチャー,Aurora Launcher
1427,ゴルトヴィーゼ,Gold Wiese
1428,ゴルトデューネ,Gold Dune
1429,ゴルトフレッサ,Gold Fresser
1430,フェイムスパエラ,9605・フェイムスパエラ
1431,カリュプスパエラ,9705・カリュプスパエラ
1432,カノ＝アンスル,9805・カノ＝アンスル
1433,アルグムスパエラ,Argum Sphere
1434,ラティヌスパエラ,9A05・ラティヌスパエラ
1435,ウル＝ベルカナ,9B05・ウル＝ベルカナ
1436,レブ・マシロフ,9C05・レブ・マシロフ
1437,レブ・ジグモス,9D05・レブ・ジグモス
1438,レブ・クロガル,9E05・レブ・クロガル
1439,五拾式大筒重砲,5th Type Heavy Bowgun
1440,零式大筒重砲,Zero Type Heavy Bowgun
1441,Ｓ・アルバレスト賖,S.Arbalest Ⅱ
1442,メガバスタークラブ,Mega Buster Crab
1443,ガノスクリーム,Plesioth Scream
1444,猪突軽弩・走,Reckless Wildboar Run
1445,猪突軽弩・転,Reckless Wildboar Flail
1446,猪突軽弩・暴,Violent Wildboar Gun
1447,ダミー,
1448,怒髪軽弩【新緑】SP,"Fury Lbg ""Verdure""SP"
1449,オーロワボウガン,Aurora Bowgun
1450,オーロワフェキア,AA05・オーロワフェキア
1451,ゴルトゲラーデ,Goldgerade
1452,ゴルトリーニエ,Goldlinie
1453,ゴルトアウラ,Goldaura
1454,セイア・ブーケ,Seia Bouquet
1455,タレイア・ブーケ,Thalia Bouquet
1456,ヴィーナス・ブーケ,Venus Bouquet
1457,イリス・ブーケ,Iris Bouquet
1458,カリス・ブーケ,Charis Bouquet
1459,舞撃迅銃・雷,Waltz Boltshot
1460,舞撃迅銃・雷【燦然】,Waltz Fierce Boltshot
1461,舞撃迅銃・雷【絢爛】,Waltz Violent Boltshot
1462,イスナボウガン,Isna Bowgun
1463,イスナバレッツ,Isna Baretta
1464,イスナブラスト,Isna Blast
1465,イスナアサルト,Isna Assault
1466,サラーサボウガン,BA05・サラーサボウガン
1467,サラーサバレッツ,BB05・サラーサバレッツ
1468,サラーサブラスト,BC05・サラーサブラスト
1469,サラーサアサルト,BD05・サラーサアサルト
1470,カオスフリルパラソル,Chaos Parasol
1471,ジャーマピラータ,Lavafish Light Gun
1472,ワイルドベンディト,Wild Blessing
1473,コメテス＝アーラ,Ruko's Comet
1474,ステルラ＝アーラ,Ruko's Stellar
1475,ルナ＝アーラ,Ruko's Lunar
1476,ニゲル・Ｌ・アーラ,Niger L. Ruko
1477,ニゲル＝ルナ,Niger's Luna
1478,キルシュ・フォイア,Kirschfeuer
1479,キルシュ・フランメ,Kirschflamme
1480,キルシュ・ヒッツェ,Kirschhitze
1481,キルシュ・ゾンネ,Kirschsonne
1482,怒髪獄絶弓【桜吹雪】,"FuryBow""Sakurastorm"""
1483,ジェビアボウ,Jebia Bow
1484,ジェビアアロー,Jebia Arrow
1485,ジェビアシュート,Jebia Shot
1486,ジェビアブラスター,Jebia Blaster
1487,ジェビアバスター,Jebia Buster
1488,オーロワボウ,Aurora Bow
1489,オーロワルーク,Aurora Rook
1490,ゴルトミステル,Goldmistel
1491,ゴルトカピテル,Goldkapitel
1492,ゴルトライゼ,Goldreise
1493,ルナ・ヴォラル,Lunar Volar
1494,ルナ・サルタル,Lunar Saltar
1495,オステオン・パウーク,D705・オステオン・パウーク
1496,アミクスアルウス,Amicus Arrow
1497,藍色ノ弓【冬】,"Indigo bow ""Winter"""
1498,ラッシュボウ,Rush Bow
1499,エクセレンボウ,Excellent Bow
1500,パワーハンターボウ𧶠,Power Hunter Bow Ⅴ
1501,アートルマックス,DD05・アートルマックス
1502,サフィールレイヴン𧶠,Sapphir Raven Ⅴ
1503,弩岩重弩【射】,DF05・弩岩重弩【射】
1504,弩岩獄重弩【構射】,E005・弩岩獄重弩【構射】
1505,弩岩獄重弩【狙熱射】,E105・弩岩獄重弩【狙熱射】
1506,殻王獄重砲【彗星】,Comet Sheelking Hbg
1507,真舞雷極弓【瑞鶴】,True Crane Thunder Bow
1508,エピドシスバスター貤,Epidemic Buster Ⅰ
1509,エピドシスバスター賖,Epidemic Buster Ⅱ
1510,エピドシスバスター賕,Epidemic Buster Ⅲ
1511,カンビオデビル貤,Cambio Devil Ⅰ
1512,カンビオデビル賖,Cambio Devil Ⅱ
1513,カンビオデビル賕,Cambio Devil Ⅲ
1514,シュヴァルツフレッサ,Schwarz Fressen
1515,蒸気式機械重砲,Steamwork Heavy Bowgun
1516,蒸気式機械重砲改,Steamwork Heavy Bowgun+
1517,超蒸気式機械重砲,Ultra Steamwork Hbg
1518,セラス式多属性砲,Seras Multi-Type Cannon
1519,アルク式多重属性砲,Arc Multi_Type Cannon
1520,クシャネ＝シリカ,Kushala's Silica
1521,メルザ貤,Melza Ⅰ
1522,メルザ賖,Melza Ⅱ
1523,メルザ・ロー,Melza Low
1524,ダミー,
1525,ダミー,
1526,ダミー,
1527,晶軽弩,Light Crystal Hbg
1528,晶軽弩ナイン,Bright Crystal Hbg
1529,閃晶軽弩ノーンサン,Flashing Crystal Hbg
1530,烈閃軽弩ネインシーン,Shining Crystal Hbg
1531,真浮岳獄銃,True Floating Peak Gun
1532,ラブリーボウガン,Lovely Bowgun
1533,ラブリーボウガン改,Lovely Bowgun+
1534,ラブリーインパクト,Lovely Impact
1535,ラブリーハート,Lovely Heart
1536,エピドシスボウガン貤,Epidosis Bowgun I
1537,エピドシスボウガン賖,Epidosis Bowgun II
1538,エピドシスボウガン賕,Epidosis Bowgun III
1539,カンビオピストル貤,Cambio Pistol I
1540,カンビオピストル賖,Cambio Pistol II
1541,カンビオピストル賕,Cambio Pistol III
1542,シュヴァルツアウラ,Schwarzaura
1543,カルドシュナット,0706・カルドシュナット
1544,カルドリャトーナ,0806・カルドリャトーナ
1545,ロートクノスペ,Rote Knospe
1546,ロートブルーメ,Rote Blume
1547,肉砲【こんがり】,"Meat Cannon ""Well-Done"""
1548,パスリグオクトル,0C06・パスリグオクトル
1549,パスリグアミド,0D06・パスリグアミド
1550,パスリグダイナ,0E06・パスリグダイナ
1551,ピスールカーリ,Pissure Kali
1552,ピスールクリン,Pissur Clin
1553,ピスールコール,Pissur Call
1554,マウントシャスタ,Mount Shasta
1555,グランデアモーレ,Grande Amore
1556,ラヴィアンローズ,Leben Rose
1557,多殻弓,Taikun Bow
1558,多殻弓【鳩麦】,"Taikun Bow ""Coix"""
1559,多殻弓【力芝】,"Taikun Bow ""Pennisetum"""
1560,多殻強弓【小判草】,"Great Taikun Bow ""Briza"""
1561,多殻強弓【今芽樫】,"Great Taikun Bow ""Ubume"""
1562,グルア＝ダオラ,Daora's Gurua
1563,エピドシスボウ貤,Epidosis Bow I
1564,エピドシスボウ賖,Epidosis Bow II
1565,エピドシスボウ賕,Epidosis Bow III
1566,カンビオボウ貤,Cambio Bow I
1567,カンビオボウ賖,Cambio Bow II
1568,カンビオボウ賕,Cambio Bow III
1569,シュヴァルツライゼ,Schwarzriese
1570,キャラバンボウ賱,Caravan Bow VII
1571,リンク貤,Link Ⅰ
1572,リンク賖,Link Ⅱ
1573,リンク賕,Link Ⅲ
1574,リンク・ジャクソン,Link Jackson
1575,アクア・シューター,Aqua Shooter
1576,スワンプ・シューター,Swamp Shooter
1577,ミスト・シューター,Mist Shooter
1578,アーウィ・シューター,Irwin Shooter
1579,アガマ・シューター,Agama Shooter
1580,モドン・シューター,Modon Shoter
1581,ブロン・シューター,Bron Shooter
1582,リバイ・シューター,Revay Shooter
1583,ビア・シューター,Beer Shooter
1584,コーロ・シューター,Koro Shooter
1585,ウコバ・シューター,Ukoba Shooter
1586,サルファ・シューター,Sulfur Shooter
1587,ルビーノレイヴン賰,Rubino Raven VI
1588,ダミー,
1589,ダミー,
1590,ダミー,
1591,ダミー,
1592,ダミー,
1593,ダミー,
1594,ダミー,
1595,ダミー,
1596,ダミー,
1597,ダミー,
1598,ダミー,
1599,ラストランチャー,Last Launcher
1600,ドラゴンモルター,Dragon Mortar
1601,リオテンペスタ,Lio Tempesta
1602,フォートカーディナル,Fort Cardinal
1603,フォートソーサレス,Fort Sorceress
1604,バーストストック,Burst Stock
1605,シャドウストック,Shadow Stock
1606,スリーピングブルート,Sleeping Brute
1607,テンペストストライカ,Tempest Striker
1608,レヴェリストライカ,Reverie Striker
1609,クリムズンランカー,Crimson Ranka
1610,トーメントランカー,Torment Ranka
1611,ソニックボウ𧸐,Sonic Bow Ⅷ
1612,怒髪獄絶弓【千本桜】,4C06・怒髪獄絶弓【千本桜】
1613,アグィラ＝ダオラ,Daora's Anguila
1614,真舞雷極弓【鳳翔】,True Phoenix Thunder Bow
1615,ネブラダ・テルムット,Nebula Thermut
1616,天狼獄重砲【氷嵐】,"Alpha Canis ""Ice Storm"""
1617,殻王獄重砲【流星群】,Shellking Meteor Shower
1618,テオ＝クーゲル,Teo's Kugel
1619,真浮岳獄銃【魂】,"True Floating Peak""Soul"""
1620,モナーク＝ダオラ,Daora's Moarch
1621,桃華弓【小鼓】,Snare Drum Sakura Bow
1622,桃華弓【雪洞】,Snow Den Sakura Bow
1623,桃華弓【囃子】,Orchestra Sakura Bow
1624,桃華梓弓【雛】,Hina Sakura bow
1625,セントピリアボウ,St.Piria Bow
1626,セントピリアビート,St.Piria Beat
1627,セントピリアファング,St.Piria Fan
1628,セントピリアマドネス,St.Piria Madness
1629,プランダ貤,Plunderer Ⅰ
1630,プランダ賖,Plunderer Ⅱ
1631,プランダ賕,Plunderer Ⅲ
1632,ラダ・ワスタ,6006・ラダ・ワスタ
1633,ソードオフモルタル,Sawed Off Mortar
1634,ウィックドモルタル,Wicked Mortar
1635,アヴァリスモルタル,Avarice Mortar
1636,バラージモルタル,Barrage Mortar
1637,ソードオフカルバリン,Sawed Off Carbarine
1638,ウィックドカルバリン,Wicked Carbarine
1639,アヴァリスカルバリン,Avarice Carbarine
1640,バラージカルバリン,Barrage Carbarine
1641,ファースト・ケイティ,First KT
1642,ハーツ・ケイティ,Hearts KT
1643,クライ・ケイティ,Cry KT
1644,ナターシャアロー,Natasha Arrow
1645,ナターシャアロー・火,"Natasha Arrow ""Fire"""
1646,ナターシャアロー・水,"Natasha Arrow ""Water"""
1647,ナターシャアロー・雷,"Natasha Arrow ""Thunder"""
1648,ナターシャアロー・氷,"Natasha Arrow ""Ice"""
1649,ナターシャアロー・龍,"Natasha Arrow ""Dragon"""
1650,ティアラガン・普,Normal Tiara Gun
1651,ティアラガン・貫,Pierce Tiara Gun
1652,ティアラガン・散,Pellet Tiara Gun
1653,ティアラガン・普速,Rapid Normal Tiara Gun
1654,ティアラガン・貫速,Rapid Pierce Tiara Gun
1655,ティアラガン・散速,Rapid Pellet Tiara Gun
1656,ユウェルカノン,Uwel Cannon
1657,ユウェルカノン・属,7906・ユウェルカノン・属
1658,ユウェルカノン・拡,7A06・ユウェルカノン・拡
1659,ユウェルカノン・普,Normal Uwel Cannon
1660,ユウェルカノン・貫,Pierce Uwel Cannon
1661,ユウェルカノン・散,Spread Uwel Cannon
1662,イニティバル,Initial
1663,アウィスランチャー,Awis Launcher
1664,ヴォーラキャノン,Vola Cannon
1665,ノーブルカサドル,Noble Casador
1666,ノーブルウェーナ,Noble Reina
1667,ノーブルスフェラ,Noble Brearth
1668,アスールトゥインク,Azure Twinkle
1669,ナナ＝アンヌエ,Luna's Anneue
1670,パイル貤,Pile Ⅰ
1671,パイル賖,Pile Ⅱ
1672,パイル賕,Pile Ⅲ
1673,パイル賙,Pile Ⅳ
1674,パル・アトゥス,Pile Atus
1675,イニティボウガン,Infinity Bowgun
1676,アウィスボウガン,Awis Bowgun
1677,ヴォーラボウガン,Vola Bowgun
1678,ストラーフ・チスタ,Strafe Chista
1679,ストラーフ・ズローイ,Strafe Zlowy
1680,ストラーフ・グラビー,Strafe Gravy
1681,ヴォールクエル,Vaultsquall
1682,ヴィッツクエル,Wisequall
1683,シバナ・シューター,Shivana Shooter
1684,キリノ・トゥリ,Kirino Touri
1685,キリノ・ラグモ,Kirino Ragumo
1686,キリノ・ペルファ,Kirino Perfa
1687,クラマ・エクサ,Kuruma Exa
1688,クラマ・バンス,Kuruma Vance
1689,イステ・エーリ,Iste Eli
1690,ヴレ・トゥリ,Vre Tower
1691,ヴレ・ラグモ,Vre Ragumo
1692,ヴレ・ペルファ,Vre Perfa
1693,ウェロ・エクサ,Vero Exa
1694,ウェロ・キュペテ,Vero Cupid
1695,イリク・エーリ,Iriku Eli
1696,投影・偽螺旋剣貤,Fake Projection Ⅰ
1697,投影・偽螺旋剣賖,Fake Projection Ⅱ
1698,投影・偽螺旋剣賕,Fake Projection Ⅲ
1699,投影・偽螺旋剣賙,Fake Projection Ⅳ
1700,投影・偽螺旋剣𧶠,Fake Projection Ⅴ
1701,イニティボウ,Infinity Bow
1702,アウィスシューター,Awis Shooter
1703,ヴォーラボウ,Vola Bow
1704,シプレラバル,Cyprelaval
1705,ベルムバルSP,Belumbal SP
1706,トレームバル,Trembal
1707,シプレラボウガン,Shipler Bowgun
1708,ベルムボウガンSP,Dark Curtain Bowgun SP
1709,トレームボウガン,Tremor Bowgun
1710,シプレラボウ,Shipler Bow
1711,ベルムボウSP貤,Velum Bow SPⅠ
1712,ベルムボウSP賙,Velum Bow SPⅣ
1713,ベルムボウSP賱,Velum Bow SPⅦ
1714,トレームボウ,Tremor Bow
1715,ダミー,
1716,ダミー,
1717,怪鳥弓,Bird Wyvern Bow
1718,クックラナウン,Kut-Ku Launcher
1719,ＢＢ式クック重砲,BB Kut-Ku Heavy Bowgun
1720,アスタアルコ,Asta Arc
1721,グランジャーハ,Iron Bowgun
1722,アスタカノーノ,Asta Cannon
1723,シーラアルコレイユ,Shira Arccoil
1724,ラールマラディ,Maradi Roar
1725,アールツェリダ,BD06・アールツェリダ
1726,パークレット,Realm Hunter
1727,クルードボウ,Cluedo Bow
1728,クルードベンディト,Cluedo Bendito
1729,ピュービィ,Pewby
1730,ガン・ジャロ,Gun Jaro
1731,クイーンシューター,Queen Shooter
1732,ヴァルキリーフレア,Valkyrie Flare
1733,トライカノン,Tricannon
1734,ローカアルコ,Roca Arc
1735,ローカゲネン,Hyuji Impact Crossbow
1736,ローカジェミド,Hyuji Mortar
1737,ライトアロー,Light Arrow
1738,ボルドライト,Bordeaux Light
1739,ヴォルテクス,Vortex
1740,ヒュージ・スティング,Hyuji Stinger
1741,雷震弓,Lightning Bow
1742,雷震砲,Lightning Cannon
1743,雷震重砲,Lightning Turret
1744,メテオボウ,Meteor Bow
1745,リオジャム,Los Jam
1746,リオペインストーム,Lio Pain Storm
1747,リウージュアロー,Liuge Arrow
1748,リウージュボウガン,Liuge Bowgun
1749,リウージュキャノン,Liuge Cannon
