index,source,target
1664,ククボＦコイル,Kukubo F Coil
1665,ククボコート,Kukubo Coat
1666,ククボＦコート,Kukubo F Coat
1667,ファルコフォールド,Falco Faulds
1668,ファルコＦフォールド,Falco F Faulds
1669,ファルココート,Falco Coat
1670,ファルコＦコート,Falco F Coat
1671,ヴェスナコイル,ヴェスナ Coil
1672,ヴェスナＦコイル,ヴェスナF Coil
1673,ベラノコイル,ベラノ Coil
1674,ベラノＦコイル,ベラノF Coil
1675,カリフコイル,カリフ Coil
1676,カリフＦコイル,カリフF Coil
1677,シターコート,シター Coat
1678,シターＦコート,シターF Coat
1679,コンセトコイル,コンセト Coil
1680,コンセトＦコイル,コンセトF Coil
1681,バステルコイル,バステル Coil
1682,バステルＦコイル,バステルF Coil
1683,カタフコイル,カタフ Coil
1684,カタフＦコイル,カタフF Coil
1685,ハネツァコート,ハネツァ Coat
1686,ハネツァＦコート,ハネツァF Coat
1687,バーニーベルト・黒,Bunny Belt・Black
1688,バーニーＦベルト・黒,Bunny F Belt・Black
1689,バーニーコート・黒,Bunny Coat・Black
1690,バーニーＦコート・黒,Bunny F Coat・Black
1691,バーニーベルト・白,Bunny Belt・White
1692,バーニーＦベルト・白,Bunny F Belt・White
1693,バーニーコート・白,Bunny Coat・White
1694,バーニーＦコート・白,Bunny F Coat・White
1695,バーニーベルト・赤,Bunny Belt・Red
1696,バーニーＦベルト・赤,Bunny F Belt・Red
1697,バーニーコート・赤,Bunny Coat・Red
1698,バーニーＦコート・赤,Bunny F Coat・Red
1699,バーニーベルト・紫,Bunny Belt・Purple
1700,バーニーＦベルト・紫,Bunny F Belt・Purple
1701,バーニーコート・紫,Bunny Coat・Purple
1702,バーニーＦコート・紫,Bunny F Coat・Purple
1703,昇龍黒帯・白,昇龍 Black Obi・White
1704,昇龍Ｆ黒帯・白,昇龍F Black Obi・White
1705,波動黒帯・白,波動 Black Obi・White
1706,波動Ｆ黒帯・白,波動F Black Obi・White
1707,百裂腰帯・青,百裂 Waistband・Blue
1708,百裂Ｆ腰帯・青,百裂F Waistband・Blue
1709,気功腰帯・青,気功 Waistband・Blue
1710,気功Ｆ腰帯・青,気功F Waistband・Blue
1711,昇龍黒帯・紺,昇龍 Black Obi・紺
1712,昇龍Ｆ黒帯・紺,昇龍F Black Obi・紺
1713,波動黒帯・紺,波動 Black Obi・紺
1714,波動Ｆ黒帯・紺,波動F Black Obi・紺
1715,百裂腰帯・黒,百裂 Waistband・Black
1716,百裂Ｆ腰帯・黒,百裂F Waistband・Black
1717,気功腰帯・黒,気功 Waistband・Black
1718,気功Ｆ腰帯・黒,気功F Waistband・Black
1719,昇龍黒帯・黄,昇龍 Black Obi・Yellow
1720,昇龍Ｆ黒帯・黄,昇龍F Black Obi・Yellow
1721,波動黒帯・黄,波動 Black Obi・Yellow
1722,波動Ｆ黒帯・黄,波動F Black Obi・Yellow
1723,百裂腰帯・黄,百裂 Waistband・Yellow
1724,百裂Ｆ腰帯・黄,百裂F Waistband・Yellow
1725,気功腰帯・黄,気功 Waistband・Yellow
1726,気功Ｆ腰帯・黄,気功F Waistband・Yellow
1727,昇龍黒帯・紫,昇龍 Black Obi・Purple
1728,昇龍Ｆ黒帯・紫,昇龍F Black Obi・Purple
1729,波動黒帯・紫,波動 Black Obi・Purple
1730,波動Ｆ黒帯・紫,波動F Black Obi・Purple
1731,百裂腰帯・緑,百裂 Waistband・Green
1732,百裂Ｆ腰帯・緑,百裂F Waistband・Green
1733,気功腰帯・緑,気功 Waistband・Green
1734,気功Ｆ腰帯・緑,気功F Waistband・Green
1735,ステノアンカー・橙,Steno Elytra ー・Orange
1736,ステノＦアンカー・橙,Steno F Elytra ー・Orange
1737,ステノコート・橙,Steno Coat・Orange
1738,ステノＦコート・橙,Steno F Coat・Orange
1739,ステノアンカー・桃,Steno Elytra ー・Peach
1740,ステノＦアンカー・桃,Steno F Elytra ー・Peach
1741,ステノコート・桃,Steno Coat・Peach
1742,ステノＦコート・桃,Steno F Coat・Peach
1743,ステノアンカー・青,Steno Elytra ー・Blue
1744,ステノＦアンカー・青,Steno F Elytra ー・Blue
1745,ステノコート・青,Steno Coat・Blue
1746,ステノＦコート・青,Steno F Coat・Blue
1747,ステノアンカー・赤,Steno Elytra ー・Red
1748,ステノＦアンカー・赤,Steno F Elytra ー・Red
1749,ステノコート・赤,Steno Coat・Red
1750,ステノＦコート・赤,Steno F Coat・Red
1751,ジャンピンベルト,Jumpin' Belt
1752,ジャンピンＦベルト,Jumpin' F Belt
1753,ジャンピンコート,Jumpin' Coat
1754,ジャンピンＦコート,Jumpin' F Coat
1755,アデュスフォールド,アデュス Faulds
1756,アデュスＦフォールド,アデュスF Faulds
1757,アデュスコート,アデュス Coat
1758,アデュスＦコート,アデュスF Coat
1759,メテネラコイル,Metenera Coil
1760,メテネラＦコイル,Metenera F Coil
1761,メテネラコート,Metenera Coat
1762,メテネラＦコート,Metenera F Coat
1763,エクセレフォールド,Excelle Faulds
1764,エクセレＦフォールド,Excelle F Faulds
1765,エクセレコート,Excelle Coat
1766,エクセレＦコート,Excelle F Coat
1767,プペンフォールド,Pupen Faulds
1768,プペンＦフォールド,Pupen F Faulds
1769,プペンコート,Pupen Coat
1770,プペンＦコート,Pupen F Coat
1771,モスカバフォールド,Moss Covered Faulds
1772,モスカバＦフォールド,Moss Covered F Faulds
1773,モスカバコート,Moss Covered Coat
1774,モスカバＦコート,Moss Covered F Coat
1775,神楽【腰当て】SP赤,Kagura 【腰当て】 SP Red
1776,神楽【腰当て】SP黒,Kagura 【腰当て】 SP Black
1777,神楽【腰当て】SP紫,Kagura 【腰当て】 SP Purple
1778,神座【腰当て】SP赤,Kamiza 【腰当て】 SP Red
1779,神座【腰当て】SP黒,Kamiza 【腰当て】 SP Black
1780,神座【腰当て】SP紫,Kamiza 【腰当て】 SP Purple
1781,モスヒップSP白,Mosswine Hip SP White
1782,モスヒップSP黄,Mosswine Hip SP Yellow
1783,モスヒップSP青,Mosswine Hip SP Blue
1784,オウビートＬコクサ,King Beetle Lコクサ
1785,ヒプノＬフォールド,Hypnoc L Faulds
1786,コンガＬフォールド,Conga L Faulds
1787,チェーンＲベルト,Chainmail R Belt
1788,ザザミＲコート,Hermitaur R Coat
1789,ゲリョスＲフォールド,Gypceros R Faulds
1790,ゲネポスＲフォールド,Gen R Faulds
1791,シャッセフォールド,Shasse Faulds
1792,シャッセコート,Shasse Coat
1793,ゴスペルＦフォールド,Gospel F Faulds
1794,ゴスペルＦコート,Gospel F Coat
1795,ルージュＦフォールド,Rouge F Faulds
1796,フレイヤコイル,Freyja Coil
1797,フレイヤコート,Freyja Coat
1798,パリアFXフォールド,Paria FX Faulds
1799,パリアFXコート,Paria FX Coat
1800,グレンFXフォールド,Guren FX Faulds
1801,グレンFXコート,Guren FX Coat
1802,ルコウイング,Ruko Wing
1803,ルコＦウイング,Ruko F Wing
1804,ルコテイル,Ruko テイル
1805,ルコＦテイル,Ruko Fテイル
1806,ブリッツフープ,Blitz フープ
1807,ブリッツショルト,Blitz ショルト
1808,リルスフォールド,Lils Faulds
1809,ダミー,噬天D光腰
1810,リルスコート,Lils Coat
1811,ダミー,小藍ＣＯＳ護腰
1812,神楽FX【腰当て】,Kagura FX【腰当て】
1813,神座FX【腰当て】,Kamiza FX【腰当て】
1814,蒼空ノ帯,Blue Sky Obi
1815,蒼空ノ帯・魁,Blue Sky Obi・魁
1816,蒼天ノ帯,Welkin Obi
1817,蒼天ノ帯・魁,Welkin Obi・魁
1818,ブレオフォールド,Breo Faulds
1819,ブレオＦフォールド,Breo F Faulds
1820,ヴィネンウエスト,Vinen Waist
1821,ヴィネンＦウエスト,Vinen F Waist
1822,ヴィネンベルト,Vinen Belt
1823,ヴィネンＦベルト,Vinen F Belt
1824,アナトリフォールド,アナトリ Faulds
1825,アナトリコート,アナトリ Coat
1826,エディオコイル・青,Edio Coil・Blue
1827,エディオＦコイル・青,Edio F Coil・Blue
1828,エディオコート・青,Edio Coat・Blue
1829,エディオＦコート・青,Edio F Coat・Blue
1830,エディオコイル・赤,Edio Coil・Red
1831,エディオＦコイル・赤,Edio F Coil・Red
1832,エディオコート・赤,Edio Coat・Red
1833,エディオＦコート・赤,Edio F Coat・Red
1834,エディオコイル・黄,Edio Coil・Yellow
1835,エディオＦコイル・黄,Edio F Coil・Yellow
1836,エディオコート・黄,Edio Coat・Yellow
1837,エディオＦコート・黄,Edio F Coat・Yellow
1838,エディオコイル・黒,Edio Coil・Black
1839,エディオＦコイル・黒,Edio F Coil・Black
1840,エディオコート・黒,Edio Coat・Black
1841,エディオＦコート・黒,Edio F Coat・Black
1842,アビットコイル,Abitto Coil
1843,アビットＦコイル,Abitto F Coil
1844,アビットコート,Abitto Coat
1845,アビットＦコート,Abitto F Coat
1846,ハウクスフォールド,Howx Faulds
1847,ハウクスＦフォールド,Howx F Faulds
1848,ハウクスコート,Howx Coat
1849,ハウクスＦコート,Howx F Coat
1850,ピラータフォールド,Pirata Faulds
1851,ピラータＦフォールド,Pirata F Faulds
1852,ピラータコート,Pirata Coat
1853,ピラータＦコート,Pirata F Coat
1854,アレスコイル,アレス Coil
1855,アレスＦコイル,アレスF Coil
1856,カリノコイル,カリノ Coil
1857,カリノＦコイル,カリノF Coil
1858,ルルスコイル,ルルス Coil
1859,ルルスＦコイル,ルルスF Coil
1860,ナーダコート,Nada Coat
1861,ナーダＦコート,Nada F Coat
1862,ロサコイル,Rosa Coil
1863,ロサＦコイル,Rosa F Coil
1864,ハオスコイル,Haosu Coil
1865,ハオスＦコイル,Haosu F Coil
1866,ミールコイル,Miru Coil
1867,ミールＦコイル,Miru F Coil
1868,パスコート,Pasu Coat
1869,パスＦコート,Pasu F Coat
1870,蘭陀の腰当・黄,Randa Waist・Yellow
1871,蘭蛮の腰当・黄,蘭蛮の Waist・Yellow
1872,蘭陀の帯・黄,Randa Obi・Yellow
1873,蘭蛮の帯・黄,蘭蛮の Obi・Yellow
1874,蘭陀の腰当・赤,Randa Waist・Red
1875,蘭蛮の腰当・赤,蘭蛮の Waist・Red
1876,蘭陀の帯・赤,Randa Obi・Red
1877,蘭蛮の帯・赤,蘭蛮の Obi・Red
1878,蘭陀の腰当・紫,Randa Waist・Purple
1879,蘭蛮の腰当・紫,蘭蛮の Waist・Purple
1880,蘭陀の帯・紫,Randa Obi・Purple
1881,蘭蛮の帯・紫,蘭蛮の Obi・Purple
1882,蘭陀の腰当・金,Randa Waist・Gold
1883,蘭蛮の腰当・金,蘭蛮の Waist・Gold
1884,蘭陀の帯・金,Randa Obi・Gold
1885,蘭蛮の帯・金,蘭蛮の Obi・Gold
1886,竜巻色帯・黒,竜巻 Colour Belt・Black
1887,竜巻Ｆ色帯・黒,竜巻F Colour Belt・Black
1888,真空色帯・黒,True 空 Colour Belt・Black
1889,真空Ｆ色帯・黒,True 空F Colour Belt・Black
1890,千裂腰帯・黒,千裂 Waistband・Black
1891,千裂Ｆ腰帯・黒,千裂F Waistband・Black
1892,覇山腰帯・黒,覇山 Waistband・Black
1893,覇山Ｆ腰帯・黒,覇山F Waistband・Black
1894,竜巻色帯・茶,竜巻 Colour Belt・Tea
1895,竜巻Ｆ色帯・茶,竜巻F Colour Belt・Tea
1896,真空色帯・茶,True 空 Colour Belt・Tea
1897,真空Ｆ色帯・茶,True 空F Colour Belt・Tea
1898,千裂腰帯・紫,千裂 Waistband・Purple
1899,千裂Ｆ腰帯・紫,千裂F Waistband・Purple
1900,覇山腰帯・紫,覇山 Waistband・Purple
1901,覇山Ｆ腰帯・紫,覇山F Waistband・Purple
1902,竜巻色帯・白,竜巻 Colour Belt・White
1903,竜巻Ｆ色帯・白,竜巻F Colour Belt・White
1904,真空色帯・白,True 空 Colour Belt・White
1905,真空Ｆ色帯・白,True 空F Colour Belt・White
1906,千裂腰帯・白,千裂 Waistband・White
1907,千裂Ｆ腰帯・白,千裂F Waistband・White
1908,覇山腰帯・白,覇山 Waistband・White
1909,覇山Ｆ腰帯・白,覇山F Waistband・White
1910,竜巻色帯・青,竜巻 Colour Belt・Blue
1911,竜巻Ｆ色帯・青,竜巻F Colour Belt・Blue
1912,真空色帯・青,True 空 Colour Belt・Blue
1913,真空Ｆ色帯・青,True 空F Colour Belt・Blue
1914,千裂腰帯・緑,千裂 Waistband・Green
1915,千裂Ｆ腰帯・緑,千裂F Waistband・Green
1916,覇山腰帯・緑,覇山 Waistband・Green
1917,覇山Ｆ腰帯・緑,覇山F Waistband・Green
1918,正拳黒帯,正拳 Black Obi
1919,正拳Ｆ黒帯,正拳F Black Obi
1920,灼熱黒帯,灼熱 Black Obi
1921,灼熱Ｆ黒帯,灼熱F Black Obi
1922,龍星腰帯,龍星 Waistband
1923,龍星Ｆ腰帯,龍星F Waistband
1924,虎襲腰帯,虎襲 Waistband
1925,虎襲Ｆ腰帯,虎襲F Waistband
1926,旋風黒帯,旋風 Black Obi
1927,旋風Ｆ黒帯,旋風F Black Obi
1928,巴黒帯,巴 Black Obi
1929,巴Ｆ黒帯,巴F Black Obi
1930,天空腰帯,Heaven 空 Waistband
1931,天空Ｆ腰帯,Heaven 空F Waistband
1932,天昇腰帯,Heaven 昇 Waistband
1933,天昇Ｆ腰帯,Heaven 昇F Waistband
1934,ジェアムコイル,Jeamu Coil
1935,ジェアムＦコイル,Jeamu F Coil
1936,アミュスコイル,Amyusu Coil
1937,アミュスＦコイル,Amyusu F Coil
1938,クレバンコイル,Clevan Coil
1939,クレバンＦコイル,Clevan F Coil
1940,メテロスコート,Meterosu Coat
1941,メテロスＦコート,Meterosu F Coat
1942,シプレルコイル,Shipureru Coil
1943,シプレルＦコイル,Shipureru F Coil
1944,トレスパコイル,Toresupa Coil
1945,トレスパＦコイル,Toresupa F Coil
1946,ステラルコイル,Suteraru Coil
1947,ステラルＦコイル,Suteraru F Coil
1948,ハキュラコート,Hakyura Coat
1949,ハキュラＦコート,Hakyura F Coat
1950,オルテモＦコイル,Orutemo F Coil
1951,オルテモＦコート,Orutemo F Coat
1952,忍の帯・陰SP黄,忍の Obi・陰 SP Yellow
1953,忍の帯・陰SP赤,忍の Obi・陰 SP Red
1954,忍の帯・陰SP青,忍の Obi・陰 SP Blue
1955,ＫロブスタコイルSP黒,K. Lobster Coil SP Black
1956,ＫロブスタコイルSP緑,K. Lobster Coil SP Green
1957,ＫロブスタコイルSP青,K. Lobster Coil SP Blue
1958,ＫロブスタコートSP黒,K. Lobster Coat SP Black
1959,ＫロブスタコートSP緑,K. Lobster Coat SP Green
1960,ＫロブスタコートSP青,K. Lobster Coat SP Blue
1961,アネシスＦフォールド,Aneshisu F Faulds
1962,アネシスＦコート,Aneshisu F Coat
1963,ブランＦフォールド,Buran F Faulds
1964,ツヴィンガコイル,Zwinger Coil
1965,ツヴィンガコート,Zwinger Coat
1966,鬼神ノ虎布・魁,Demon Lord ノ虎布・魁
1967,童子ノ虎布・魁,
1968,メランＦフォールド,Melan F Faulds
1969,メランＦコート,Melan F Coat
1970,ブートＦウエスト,Buto F Waist
1971,ヒメロスFXフォールド,Himeros FX Faulds
1972,カリエンFXコート,Charien FX Coat
1973,ブレシスFXフォールド,Bureshisu FX Faulds
1974,レウスLXフォールド,Rathalos LX Faulds
1975,リオソウルRXコイル,Rath Soul RX Coil
1976,フルフルLXフォールド,Khezu LX Faulds
1977,フルフルRXフォールド,Khezu RX Faulds
1978,ハイメタLXフォールド,High Metal LX Faulds
1979,ハイメタRXフォールド,High Metal RX Faulds
1980,タロスLXコート,Hornetaur LX Coat
1981,タロスRXコート,Hornetaur RX Coat
1982,ベルドラＲフォールド,Beru ドラR Faulds
1983,ベルドラＲコート,Beru ドラR Coat
1984,フレイムコイル,Flame Coil
1985,フレイムコート,Flame Coat
1986,夕焼ノ帯,Noon Glow Obi
1987,夕茜ノ帯,夕茜ノ Obi
1988,プーギーヒップ,Poogie Hip
1989,プーギーＦヒップ,Poogie F Hip
1990,プーギーナプキン,Poogie Nappy
1991,プーギーＦナプキン,Poogie F Nappy
1992,マンドラコイル,Mandora Coil
1993,マンドラＦコイル,Mandora F Coil
1994,マンドラコート,Mandora Coat
1995,マンドラＦコート,Mandora F Coat
1996,アオノココイル,Aonoko Coil
1997,アオノコＦコイル,Aonoko F Coil
1998,アオノココート,Aonoko Coat
1999,アオノコＦコート,Aonoko F Coat
2000,ゼロイフォールド,Zeroi Faulds
2001,ゼロイＦフォールド,Zeroi F Faulds
2002,ゼロイコート,Zeroi Coat
2003,ゼロイＦコート,Zeroi F Coat
2004,レイルコイル,Rail Coil
2005,レイルＦコイル,Rail F Coil
2006,レイルコート,Rail Coat
2007,レイルＦコート,Rail F Coat
2008,ルデオスフォールド,Rudeos Faulds
2009,ルデオスＦフォールド,Rudeos F Faulds
2010,ルデオスコート,Rudeos Coat
2011,ルデオスＦコート,Rudeos F Coat
2012,オルケシスコイル,Orchesis Coil
2013,オルケシスＦコイル,Orchesis F Coil
2014,オルケシスコート,Orchesis Coat
2015,オルケシスＦコート,Orchesis F Coat
2016,フルイトフォールド,フルイト Faulds
2017,フルイトＦフォールド,フルイトF Faulds
2018,ゲレオンフォールド,ゲレオン Faulds
2019,ゲレオンＦフォールド,ゲレオンF Faulds
2020,ケックフォールド,ケック Faulds
2021,ケックＦフォールド,ケックF Faulds
2022,ヘンフロコート,ヘンフロ Coat
2023,ヘンフロＦコート,ヘンフロF Coat
2024,フリゲトフォールド,フリゲト Faulds
2025,フリゲトＦフォールド,フリゲトF Faulds
2026,バークフォールド,バーク Faulds
2027,バークＦフォールド,バークF Faulds
2028,ブリガンフォールド,ブリガン Faulds
2029,ブリガンＦフォールド,ブリガンF Faulds
2030,プラムコート,プラム Coat
2031,プラムＦコート,プラムF Coat
2032,マイストコイル・紅,Maisto Coil・Crimson
2033,マイストＦコイル・紅,Maisto F Coil・Crimson
2034,マイストコート・紅,Maisto Coat・Crimson
2035,マイストＦコート・紅,Maisto F Coat・Crimson
2036,マイストコイル・緑,Maisto Coil・Green
2037,マイストＦコイル・緑,Maisto F Coil・Green
2038,マイストコート・緑,Maisto Coat・Green
2039,マイストＦコート・緑,Maisto F Coat・Green
2040,マイストコイル・蒼,Maisto Coil・Green
2041,マイストＦコイル・蒼,Maisto F Coil・Green
2042,マイストコート・蒼,Maisto Coat・Green
2043,マイストＦコート・蒼,Maisto F Coat・Green
2044,マイストコイル・桜,Maisto Coil・Pink
2045,マイストＦコイル・桜,Maisto F Coil・Pink
2046,マイストコート・桜,Maisto Coat・Pink
2047,マイストＦコート・桜,Maisto F Coat・Pink
2048,ワグネコイル,Wagune Coil
2049,ワグネＦコイル,Wagune F Coil
2050,ワグネコート,Wagune Coat
2051,ワグネＦコート,Wagune F Coat
2052,ピスティスＦコイル,Pistis F Coil
2053,ピスティスＦコート,Pistis F Coat
2054,ヒプノコイルSP緑,Hypnoc Coil SP Green
2055,ヒプノコイルSP赤,Hypnoc Coil SP Red
2056,ヒプノコイルSP黄,Hypnoc Coil SP Yellow
2057,ベルフォールドSP黒,Beru Faulds SP Black
2058,ベルフォールドSP赤,Beru Faulds SP Red
2059,ベルフォールドSP紫,Beru Faulds SP Purple
2060,ベルコートSP黒,Beru Coat SP Black
2061,ベルコートSP赤,Beru Coat SP Red
2062,ベルコートSP紫,Beru Coat SP Purple
2063,ルルディコイル,Rurudi Coil
2064,ルルディコート,Rurudi Coat
2065,アークＦフォールド,Arc F Faulds
2066,アークＦコート,Arc F Coat
2067,ストレガFXフォールド,Strega FX Faulds
2068,ストレガFXコート,Strega FX Coat
2069,リオハートRXコイル,Rath Heart RX Coil
2070,レイアLXフォールド,Rathian LX Faulds
2071,ランゴRXコート,Vespoid RX Coat
2072,ランゴLXコート,Vespoid LX Coat
2073,ザザミRXフォールド,Hermitaur RX Faulds
2074,ザザミLXフォールド,Hermitaur LX Faulds
2075,ディアブロRXコイル,Diablos RX Coil
2076,ディアブロLXコイル,Diablos LX Coil
2077,リリオコイル,リリオ Coil
2078,フレサコイル,フレサ Coil
2079,クラベルコイル,クラ Beru Coil
2080,シルエラコイル,シルエラ Coil
2081,カメリアコイル,カメ Lea Coil
2082,ハシントコイル,ハシント Coil
2083,セレソコイル,セレソ Coil
2084,オリバコイル,オリバ Coil
2085,ラウレルコート,ラウレル Coat
2086,コココート,ココ Coat
2087,グラナダコート,グラナダ Coat
2088,アトロウエスト,アトロ Waist
2089,アトロＦウエスト,アトロF Waist
2090,アトロベルト,アトロ Belt
2091,アトロＦベルト,アトロF Belt
2092,ゴゴフォールド,Gogomoa Faulds
2093,ゴゴＦフォールド,Gogomoa F Faulds
2094,ゴゴコート,Gogomoa Coat
2095,ゴゴＦコート,Gogomoa F Coat
2096,ワダツミ【丸帯】,Wadatsumi 【丸 Obi 】
2097,オカミ【丸帯】,Okami 【丸 Obi 】
2098,ディーナウエスト,Diina Waist
2099,ディーナＦウエスト,Diina F Waist
2100,絶影ノ帯,True Shadow Obi
2101,絶影ノ帯・魁,True Shadow Obi・魁
2102,翔影ノ帯,翔影ノ Obi
2103,翔影ノ帯・魁,翔影ノ Obi・魁
2104,黒虎ノ帯,Black Tiger Obi
2105,黒豹ノ帯,Black 豹ノ Obi
2106,刹帝利ノ虎布,
2107,婆羅門ノ虎布,
2108,ガリトスベルト・茶,Galitos Belt・Tea
2109,ガリトスＦベルト・茶,Galitos F Belt・Tea
2110,ガリトスコート・茶,Galitos Coat・Tea
2111,ガリトスＦコート・茶,Galitos F Coat・Tea
2112,ガリトスベルト・赤,Galitos Belt・Red
2113,ガリトスＦベルト・赤,Galitos F Belt・Red
2114,ガリトスコート・赤,Galitos Coat・Red
2115,ガリトスＦコート・赤,Galitos F Coat・Red
2116,ガリトスベルト・黒,Galitos Belt・Black
2117,ガリトスＦベルト・黒,Galitos F Belt・Black
2118,ガリトスコート・黒,Galitos Coat・Black
2119,ガリトスＦコート・黒,Galitos F Coat・Black
2120,ガリトスベルト・水,Galitos Belt・Water
2121,ガリトスＦベルト・水,Galitos F Belt・Water
2122,ガリトスコート・水,Galitos Coat・Water
2123,ガリトスＦコート・水,Galitos F Coat・Water
2124,リブリーコイル,Riburi Coil
2125,リブリーＦコイル,Riburi F Coil
2126,リブリーFZコイル,Riburi FZ Coil
2127,リブリーコート,Riburi Coat
2128,リブリーＦコート,Riburi F Coat
2129,リブリーFZコート,Riburi FZ Coat
2130,リーデレコイル,Ridere Coil
2131,リーデレＦコイル,Ridere F Coil
2132,リーデレコート,Ridere Coat
2133,リーデレＦコート,Ridere F Coat
2134,リエットフォールド,Riot Faulds
2135,リエットＦフォールド,Riot F Faulds
2136,リエットコート,Riot Coat
2137,リエットＦコート,Riot F Coat
2138,スケイナフォールド,スケ Ina Faulds
2139,スケイナＦフォールド,スケ Ina F Faulds
2140,ミッシナフォールド,ミッシナ Faulds
2141,ミッシナＦフォールド,ミッシナF Faulds
2142,プリースフォールド,プリース Faulds
2143,プリースＦフォールド,プリースF Faulds
2144,レキトリコート,レキトリ Coat
2145,レキトリＦコート,レキトリF Coat
2146,マドニカフォールド,マドニカ Faulds
2147,マドニカＦフォールド,マドニカF Faulds
2148,ヴィリヤフォールド,ヴィリヤ Faulds
2149,ヴィリヤＦフォールド,ヴィリヤF Faulds
2150,ラプラルフォールド,ラプラル Faulds
2151,ラプラルＦフォールド,ラプラルF Faulds
2152,サザールコート,サザール Coat
2153,サザールＦコート,サザールF Coat
2154,トラスベルト青,Truss Belt Blue
2155,トラスＦベルト青,Truss F Belt Blue
2156,トラスサッシュ青,Truss サッシュ Blue
2157,トラスＦサッシュ青,Truss Fサッシュ Blue
2158,トラスベルト赤,Truss Belt Red
2159,トラスＦベルト赤,Truss F Belt Red
2160,トラスサッシュ赤,Truss サッシュ Red
2161,トラスＦサッシュ赤,Truss Fサッシュ Red
2162,トラスベルト白,Truss Belt White
2163,トラスＦベルト白,Truss F Belt White
2164,トラスサッシュ白,Truss サッシュ White
2165,トラスＦサッシュ白,Truss Fサッシュ White
2166,トラスベルト紫,Truss Belt Purple
2167,トラスＦベルト紫,Truss F Belt Purple
2168,トラスサッシュ紫,Truss サッシュ Purple
2169,トラスＦサッシュ紫,Truss Fサッシュ Purple
2170,デモンコート青,Demon Coat Blue
2171,デモンＦコート青,Demon F Coat Blue
2172,カオスコート青,Chaos Coat Blue
2173,カオスＦコート青,Chaos F Coat Blue
2174,デモンコート赤,Demon Coat Red
2175,デモンＦコート赤,Demon F Coat Red
2176,カオスコート赤,Chaos Coat Red
2177,カオスＦコート赤,Chaos F Coat Red
2178,デモンコート緑,Demon Coat Green
2179,デモンＦコート緑,Demon F Coat Green
2180,カオスコート緑,Chaos Coat Green
2181,カオスＦコート緑,Chaos F Coat Green
2182,デモンコート白,Demon Coat White
2183,デモンＦコート白,Demon F Coat White
2184,カオスコート白,Chaos Coat White
2185,カオスＦコート白,Chaos F Coat White
2186,シャドウウイング紫,Shadow Wing Purple
2187,シャドウＦウイング紫,Shadow F Wing Purple
2188,ソウルウイング紫,Soul Wing Purple
2189,ソウルＦウイング紫,Soul F Wing Purple
2190,シャドウウイング赤,Shadow Wing Red
2191,シャドウＦウイング赤,Shadow F Wing Red
2192,ソウルウイング赤,Soul Wing Red
2193,ソウルＦウイング赤,Soul F Wing Red
2194,シャドウウイング緑,Shadow Wing Green
2195,シャドウＦウイング緑,Shadow F Wing Green
2196,ソウルウイング緑,Soul Wing Green
2197,ソウルＦウイング緑,Soul F Wing Green
2198,シャドウウイング白,Shadow Wing White
2199,シャドウＦウイング白,Shadow F Wing White
2200,ソウルウイング白,Soul Wing White
2201,ソウルＦウイング白,Soul F Wing White
2202,フィディフォールド,フィディ Faulds
2203,エピディフォールド,エピディ Faulds
2204,ヴェルフィフォールド,ヴェルフィ Faulds
2205,ヴェルフィコート,ヴェルフィ Coat
2206,テリオグフォールド,テリオグ Faulds
2207,テリオグコート,テリオグ Coat
2208,クロッスコイル,Kurossu Coil
2209,クロッスＦコイル,Kurossu F Coil
2210,クロッスコート,Kurossu Coat
2211,クロッスＦコート,Kurossu F Coat
2212,シエリーFXフォールド,Shieri FX Faulds
2213,シエリーFXコート,Shieri FX Coat
2214,クラフトFXコイル,Craft FX Coil
2215,クラフトFXコート,Craft FX Coat
2216,モスカバFXフォールド,Moss Covered FX Faulds
2217,モスカバFXコート,Moss Covered FX Coat
2218,エクセレFXフォールド,Excelle FX Faulds
2219,エクセレFXコート,Excelle FX Coat
2220,蒼空ノ帯・真,Blue Sky Obi・True
2221,蒼天ノ帯・真,Welkin Obi・True
2222,ビステマコート,ビステマ Coat
2223,リオデュオＦコイル,Rath Duo F Coil
2224,リオデュオＦコート,Rath Duo F Coat
2225,ロークＦフォールド,ロークF Faulds
2226,ロークＦコート,ロークF Coat
2227,ブルホＦコイル・青,Buruho F Coil・Blue
2228,マーギアＦコート・青,マー Gear F Coat・Blue
2229,ゴゴFXフォールド,Gogomoa FX Faulds
2230,ゴゴFXコート,Gogomoa FX Coat
2231,クラージFXフォールド,Kuraaji FX Faulds
2232,クラージFXコート,Kuraaji FX Coat
2233,ザーカーFXコイル,Zaakaa FX Coil
2234,チェイサーFXベルト,Chaser FX Belt
2235,アビットFZコイル,Abitto FZ Coil
2236,アビットFZコート,Abitto FZ Coat
2237,アージェFZコイル,Arge FZ Coil
2238,アージェFZコート,Arge FZ Coat
2239,カマレラFZコイル,Camarera FZ Coil
2240,カマレラFZコート,Camarera FZ Coat
2241,メテネラFZコイル,Metenera FZ Coil
2242,メテネラFZコート,Metenera FZ Coat
2243,ルコFXウイング,Ruko FX Wing
2244,ルコFXテイル,Ruko FXテイル
2245,ザムザフォールド,Zamuza Faulds
2246,ザムザＦフォールド,Zamuza F Faulds
2247,ザムザFXフォールド,Zamuza FX Faulds
2248,ザムザコート,Zamuza Coat
